Key	Value
0143-9908	Naproxen Sodium
0143-9916	Naproxen Sodium
0143-9918	Glyburide
0143-9919	Glyburide
0143-9920	Glyburide
0143-9923	Cefazolin
0143-9924	Cefazolin
0143-9927	Ciprofloxacin
0143-9928	Ciprofloxacin
0143-9929	Ciprofloxacin
0143-9930	Cefotaxime
0143-9931	Cefotaxime
0143-9933	Cefotaxime
0143-9935	Cefotaxime
0143-9938	Amoxicillin
0143-9939	Amoxicillin
0143-9947	Cefadroxil
0143-9948	Cefadroxil
0143-9951	Amoxicillin
0143-9959	Amlodipine Besylate
0143-9960	Amlodipine Besylate
0143-9961	Amlodipine Besylate
0143-9962	Zolpidem Tartrate
0143-9963	Zolpidem Tartrate
0143-9964	Lamotrigine
0143-9965	Lamotrigine
0143-9966	Lamotrigine
0143-9967	Lamotrigine
0143-9976	Cefuroxime
0143-9977	Cefuroxime
0143-9979	Cefuroxime
0143-9981	Amoxicillin AND Clavulanate Potassium
0143-9982	Amoxicillin AND Clavulanate Potassium
0143-9983	Cefazolin
0143-9985	Cefaclor
0143-9986	Cefaclor
0143-9992	Gabapentin
0143-9993	Gabapentin
0143-9994	Gabapentin
0145-0020	Tazarotene
0145-0021	Betamethasone Valerate
0145-0061	Clindamycin Phosphate
0145-0071	Clindamycin Phosphate AND Tretinoin
0145-0090	Acitretin
0145-0091	Acitretin
0145-0628	Camphor AND Menthol
0145-0630	Pramoxine Hydrochloride
0145-0982	Benzoyl Peroxide
0145-0983	Benzoyl Peroxide
0145-0985	Benzoyl Peroxide
0145-0986	Pyrithione Zinc
0145-1501	Miconazole Nitrate
0145-1506	Miconazole Nitrate
0145-2130	Calcipotriene
0145-2371	Clindamycin Phosphate AND Benzoyl Peroxide
0145-2651	Benzoyl Peroxide
0145-2660	Benzoyl Peroxide
0145-2661	Benzoyl Peroxide
0145-3817	Acitretin
0145-5371	Clindamycin Phosphate AND Benzoyl Peroxide
0149-0470	Risedronate Sodium
0149-0471	Risedronate Sodium
0149-0472	Risedronate Sodium
0149-0477	Risedronate Sodium
0149-0478	Risedronate Sodium
0168-0002	Triamcinolone Acetonide
0168-0003	Triamcinolone Acetonide
0168-0004	Triamcinolone Acetonide
0168-0005	Triamcinolone Acetonide
0168-0006	Triamcinolone Acetonide
0168-0007	Nystatin
0168-0011	Bacitracin Zinc
0168-0012	Neomycin AND Polymyxin B Sulfates AND Bacitracin Zinc
0168-0014	Hydrocortisone
0168-0015	Hydrocortisone
0168-0016	Hydrocortisone
0168-0020	Hydrocortisone
0168-0021	Bacitracin Zinc AND Polymyxin B Sulfate
0168-0033	Betamethasone Valerate
0168-0035	Vitamin A AND Vitamin D
0168-0037	Nystatin
0168-0040	Betamethasone Valerate
0168-0041	Betamethasone Valerate
0168-0046	Dibucaine
0168-0053	White Petrolatum
0168-0054	Nystatin
0168-0055	Betamethasone Dipropionate
0168-0056	Betamethasone Dipropionate
0168-0057	Betamethasone Dipropionate
0168-0058	Fluocinolone Acetonide
0168-0059	Fluocinolone Acetonide
0168-0060	Fluocinolone Acetonide
0168-0062	Zinc Oxide
0168-0064	Fluocinolone Acetonide
0168-0071	Gentamicin Sulfate
0168-0078	Gentamicin Sulfate
0168-0080	Hydrocortisone
0168-0081	Nystatin AND Triamcinolone Acetonide
0168-0089	Nystatin AND Triamcinolone Acetonide
0168-0099	Ketoconazole
0168-0111	Bacitracin Zinc
0168-0126	Swim-ear
0168-0133	Clotrimazole
0168-0134	Fluocinonide
0168-0135	Fluocinonide
0168-0139	Fluocinonide
0168-0140	Fluocinonide
0168-0146	Hydrocortisone
0168-0151	Desoximetasone
0168-0154	Hydrocortisone
0168-0162	Clobetasol Propionate
0168-0163	Clobetasol Propionate
0168-0180	Desoximetasone
0168-0181	Hydrocortisone
0168-0201	Clindamycin Phosphate
0168-0202	Clindamycin Phosphate
0168-0203	Clindamycin Phosphate
0168-0204	Lidocaine
0168-0215	Erythromycin
0168-0216	Erythromycin
0168-0242	Diflorasone Diacetate
0168-0243	Diflorasone Diacetate
0168-0246	Fluocinonide
0168-0258	Clotrimazole AND Betamethasone Dipropionate
0168-0263	Alclometasone Dipropionate
0168-0264	Alclometasone Dipropionate
0168-0265	Betamethasone Dipropionate
0168-0266	Betamethasone Dipropionate
0168-0267	Betamethasone Dipropionate
0168-0268	Betamethasone Dipropionate
0168-0269	Clobetasol Propionate
0168-0270	Mometasone Furoate
0168-0271	Mometasone Furoate
0168-0272	Mometasone Furoate
0168-0273	Bacitracin Zinc AND Polymyxin B Sulfate
0168-0275	Metronidazole
0168-0277	Clindamycin Phosphate
0168-0278	Amcinonide
0168-0279	Amcinonide
0168-0280	Amcinonide
0168-0288	Hydrocortisone
0168-0293	Clobetasol Propionate
0168-0301	Clobetasol Propionate
0168-0309	Desonide
0168-0310	Desonide
0168-0312	Econazole Nitrate
0168-0313	Ciclopirox Olamine
0168-0314	Ciclopirox
0168-0323	Metronidazole
0168-0326	Nitroglycerin
0168-0332	Fluticasone Propionate
0168-0333	Fluticasone Propionate
0168-0336	Triamcinolone Acetonide
0168-0337	Triamcinolone Acetonide
0168-0346	Terconazole
0168-0347	Terconazole
0168-0353	Diflorasone Diacetate
0168-0355	Halobetasol Propionate
0168-0356	Halobetasol Propionate
0168-0357	Lidocaine AND Prilocaine
0168-0370	Clotrimazole AND Betamethasone Dipropionate
0168-0381	Prednicarbate
0168-0382	Sulfacetamide Sodium
0168-0383	Metronidazole
0168-0400	Calcipotriene
0168-0407	Ciclopirox
0168-0410	Prednicarbate
0168-0416	Tacrolimus
0168-0417	Tacrolimus
0168-0424	Adapalene
0168-0432	Imiquimod
0168-0434	Fluticasone Propionate
0168-0449	Ciclopirox
0168-0457	Fluocinonide
0168-0482	Methscopolamine Bromide
0168-0483	Methscopolamine Bromide
0168-0484	Sodium Sulfacetamide
0168-0522	Ciclopirox
0168-0803	Diclofenac Sodium
0169-0081	Repaglinide
0169-0082	Repaglinide
0169-0084	Repaglinide
0169-0092	Repaglinide AND Metformin Hydrochloride
0169-0093	Repaglinide AND Metformin Hydrochloride
0169-1833	Human Insulin
0169-1834	Human Insulin
0169-1837	Human Insulin
0169-5174	Estradiol AND Norethindrone Acetate
0169-5175	Estradiol AND Norethindrone Acetate
0169-7065	Glucagon Hydrochloride
0169-7703	Somatropin
0169-7704	Somatropin
0169-7705	Somatropin
0169-7708	Somatropin
0172-2083	Hydrochlorothiazide
0172-2089	Hydrochlorothiazide
0172-2407	Tetracycline Hydrochloride
0172-2416	Tetracycline Hydrochloride
0172-2662	Famotidine
0172-2907	Furosemide
0172-2908	Furosemide
0172-3649	Glipizide
0172-3650	Glipizide
0172-3925	Diazepam
0172-3926	Diazepam
0172-3927	Diazepam
0172-4096	Baclofen
0172-4097	Baclofen
0172-4280	Verapamil Hydrochloride
0172-4285	Verapamil Hydrochloride
0172-4286	Verapamil Hydrochloride
0172-4357	Ranitidine
0172-4358	Ranitidine
0172-4364	Labetalol Hydrochloride
0172-4365	Labetalol Hydrochloride
0172-4366	Labetalol Hydrochloride
0172-4960	Flutamide
0172-5240	Anagrelide Hydrochloride
0172-5241	Anagrelide Hydrochloride
0172-5311	Ciprofloxacin
0172-5312	Ciprofloxacin
0172-5313	Ciprofloxacin
0172-5410	Fluconazole
0172-5411	Fluconazole
0172-5412	Fluconazole
0172-5413	Fluconazole
0172-5728	Famotidine
0172-5729	Famotidine
0172-6359	Tramadol Hydrochloride AND Acetaminophen
0172-6406	Cromolyn Sodium
0172-7310	Cyclosporine
0172-7311	Cyclosporine
0172-7312	Cyclosporine
0172-7313	Cyclosporine
0173-0135	Bupropion Hydrochloride
0173-0177	Bupropion Hydrochloride
0173-0178	Bupropion Hydrochloride
0173-0242	Digoxin
0173-0249	Digoxin
0173-0387	Cefuroxime Axetil
0173-0388	Beclomethasone Dipropionate Monohydrate
0173-0394	Cefuroxime Axetil
0173-0442	Ondansetron Hydrochloride
0173-0446	Ondansetron Hydrochloride
0173-0447	Ondansetron Hydrochloride
0173-0449	Sumatriptan Succinate
0173-0453	Fluticasone Propionate
0173-0470	Lamivudine
0173-0471	Lamivudine
0173-0478	Sumatriptan Succinate
0173-0479	Sumatriptan Succinate
0173-0489	Ondansetron Hydrochloride
0173-0517	Epoprostenol Sodium
0173-0518	Epoprostenol Sodium
0173-0519	Epoprostenol Sodium
0173-0520	Salmeterol Xinafoate
0173-0521	Salmeterol Xinafoate
0173-0523	Sumatriptan
0173-0524	Sumatriptan
0173-0526	Lamotrigine
0173-0527	Lamotrigine
0173-0547	Atovaquone
0173-0556	Bupropion Hydrochloride
0173-0561	Naratriptan Hydrochloride
0173-0562	Naratriptan Hydrochloride
0173-0569	Ondansetron Hydrochloride
0173-0570	Ondansetron Hydrochloride
0173-0594	Lamotrigine
0173-0600	Fluticasone Propionate
0173-0601	Fluticasone Propionate
0173-0602	Fluticasone Propionate
0173-0633	Lamotrigine
0173-0642	Lamotrigine
0173-0643	Lamotrigine
0173-0644	Lamotrigine
0173-0662	Lamivudine
0173-0663	Lamivudine
0173-0665	Atovaquone
0173-0675	Atovaquone AND Proguanil Hydrochloride
0173-0676	Atovaquone AND Proguanil Hydrochloride
0173-0681	Zanamivir
0173-0682	Albuterol Sulfate
0173-0695	Fluticasone Propionate AND Salmeterol
0173-0696	Fluticasone Propionate AND Salmeterol
0173-0697	Fluticasone Propionate AND Salmeterol
0173-0699	Lamotrigine
0173-0712	Dutasteride
0173-0714	Lamivudine
0173-0715	Fluticasone Propionate AND Salmeterol Xinafoate
0173-0716	Fluticasone Propionate AND Salmeterol Xinafoate
0173-0717	Fluticasone Propionate AND Salmeterol Xinafoate
0173-0718	Fluticasone Propionate
0173-0719	Fluticasone Propionate
0173-0720	Fluticasone Propionate
0173-0722	Bupropion Hydrochloride
0173-0735	Sumatriptan Succinate
0173-0736	Sumatriptan Succinate
0173-0737	Sumatriptan Succinate
0173-0739	Sumatriptan Succinate
0173-0740	Cefuroxime Axetil
0173-0741	Cefuroxime Axetil
0173-0750	Sumatriptan AND Naproxen Sodium
0173-0752	Lapatinib
0173-0753	Fluticasone Furoate
0173-0754	Lamotrigine
0173-0755	Lamotrigine
0173-0756	Lamotrigine
0173-0757	Lamotrigine
0173-0758	Lamotrigine
0173-0759	Lamotrigine
0173-0760	Lamotrigine
0173-0761	Lamotrigine
0173-0772	Lamotrigine
0173-0774	Lamotrigine
0173-0776	Lamotrigine
0173-0777	Lamotrigine
0173-0778	Lamotrigine
0173-0779	Lamotrigine
0173-0780	Lamotrigine
0173-0781	Lamotrigine
0173-0783	Omega-3-acid Ethyl Esters
0173-0790	Propranolol Hydrochloride
0173-0791	Propranolol Hydrochloride
0173-0792	Propafenone Hydrochloride
0173-0794	Propafenone Hydrochloride
0173-0804	Pazopanib Hydrochloride
0173-0806	Gabapentin Enacarbil
0173-0809	Dutasteride AND Tamsulosin Hydrochloride
0173-0810	Ezogabine
0173-0812	Ezogabine
0173-0813	Ezogabine
0173-0814	Ezogabine
0173-0817	Lamotrigine
0173-0821	Ofatumumab
0173-0822	Vardenafil Hydrochloride
0173-0823	Propafenone Hydrochloride
0173-0824	Propafenone Hydrochloride
0173-0826	Propafenone Hydrochloride
0173-0828	Vardenafil Hydrochloride
0173-0829	Vardenafil Hydrochloride
0173-0830	Vardenafil Hydrochloride
0173-0831	Vardenafil Hydrochloride
0173-0832	Gabapentin Enacarbil
0173-0834	Rosiglitazone Maleate
0173-0835	Rosiglitazone Maleate
0173-0836	Rosiglitazone Maleate
0173-0837	Rosiglitazone Maleate AND Metformin Hydrochloride
0173-0838	Rosiglitazone Maleate AND Metformin Hydrochloride
0173-0839	Rosiglitazone Maleate AND Metformin Hydrochloride
0173-0840	Rosiglitazone Maleate AND Metformin Hydrochloride
0173-0841	Rosiglitazone Maleate AND Glimepiride
0173-0842	Rosiglitazone Maleate AND Glimepiride
0173-0843	Rosiglitazone Maleate AND Glimepiride
0173-0844	Rosiglitazone Maleate AND Glimepiride
0173-0845	Rosiglitazone Maleate AND Glimepiride
0173-0846	Dabrafenib
0173-0847	Dabrafenib
0173-0848	Trametinib
0173-0849	Trametinib
0173-0858	Trametinib
0173-0859	Fluticasone Furoate AND Vilanterol Trifenatate
0173-0861	Rosiglitazone Maleate
0173-0863	Rosiglitazone Maleate
0173-0864	Rosiglitazone Maleate
0173-0869	Umeclidinium Bromide AND Vilanterol Trifenatate
0173-0873	Umeclidinium
0173-0874	Fluticasone Furoate
0173-0876	Fluticasone Furoate
0173-0945	Acyclovir
0173-0947	Bupropion Hydrochloride
0173-0949	Acyclovir
0173-0953	Acyclovir
0173-0991	Acyclovir
0178-0089	Iron, Folic Acid, Cyanocobalamin, Ascorbic Acid, AND Docusate Sodium
0178-0101	Alendronate Sodium
0178-0320	Methyl Salicylate
0178-0330	Zinc Oxide
0178-0340	Zinc Oxide
0178-0345	Zinc Oxide
0178-0348	Zinc Oxide
0178-0350	Methyl Salicylate
0178-0370	Zinc Oxide
0178-0455	Hydrocortisone
0178-0460	Sulfacetamide Sodium, Sulfur
0178-0465	Sulfacetamide Sodium, Sulfur
0178-0470	Sulfacetamide Sodium, Sulfur
0178-0475	Sulfacetamide Sodium, Sulfur
0178-0480	Sulfacetamide Sodium, Sulfur
0178-0485	Sulfacetamide Sodium
0178-0490	Sulfacetamide Sodium
0178-0495	Sulfacetamide Sodium
0178-0499	Sulfacetamide Sodium
0178-0500	Acetohydroxamic Acid
0178-0582	Prednisolone Sodium Phosphate
0178-0600	Potassium Citrate
0178-0610	Potassium Citrate
0178-0615	Potassium Citrate
0178-0620	Sulfacetamide Sodium
0178-0630	Sodium Sulfacetamide
0178-0640	Sulfacetamide Sodium, Sulfur
0178-0650	Sulfacetamide Sodium, Sulfur
0178-0716	Ascorbic Acid, Cholecalciferol, .alpha.-tocopherol Acetate, Dl-, Thiamine Mononitrate, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Cyanocobalamin, AND Iron
0178-0796	Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, .alpha.-tocopherol, Dl-, Pyridoxine Hydrochloride, Folic Acid, Docusate Sodium, AND Doconexent
0178-0797	Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, .alpha.-tocopherol, Dl-, Pyridoxine Hydrochloride, Folic Acid, Docusate Sodium, AND Doconexent
0178-0798	Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, .alpha.-tocopherol, Dl-, Pyridoxine Hydrochloride, Folic Acid, Docusate Sodium, AND Doconexent
0178-0799	Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, .alpha.-tocopherol, Dl-, Pyridoxine Hydrochloride, Folic Acid, Docusate Sodium, AND Doconexent
0178-0812	Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, Alpha-tocopherol, Dl-, Pyridoxine Hydrochloride, Folic Acid, Docusate Sodium, AND Doconexent
0178-0821	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0829	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0832	Ascorbic Acid, Calcium Citrate, Iron, Cholecalciferol, Pyridoxine Hydrochloride, AND Folic Acid
0178-0858	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0859	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0866	Ascorbic Acid, Calcium Citrate, Iron Pentacarbonyl, Cholecalciferol, Pyridoxine Hydrochloride, Folic Acid
0178-0891	Ascorbic Acid, Calcium Citrate, Iron, Vitamin D, DL- Alpha- Tocopherol Acetate, Thiamine, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium, Doconexent AND Icosapent
0178-0893	Ascorbic Acid, Calcium Citrate, Iron, Vitamin D, .alpha.-tocopherol Acetate, Dl-, Thiamine, Riboflavin, Niacinamide, Pyridoxine Hydrochloride, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium, Docone
0178-0894	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0898	Vitamin C, Calcium, Iron, Vitamin D3, Vitamin E, Thiamin, Riboflavin, Niacinamide, Vitamin B6, Folic Acid, Iodine, Zinc, Copper, Docusate Sodium
0178-0900	Tiopronin
0178-8250	Tinidazole
0178-8500	Tinidazole
0179-0013	Hyoscyamine Sulfate
0179-0014	Mirtazapine
0179-0023	Clindamycin Hydrochloride
0179-0024	Clindamycin Hydrochloride
0179-0025	Bupropion Hydrochloride
0179-0037	Gemfibrozil
0179-0039	Triamterene Hydrochlorothiazide
0179-0054	Ciprofloxacin
0179-0056	Hydrocortisone
0179-0058	Hydrocortisone
0179-0063	Calcitriol
0179-0065	Hydrochlorothiazide
0179-0066	Benzonatate
0179-0067	Ergotamine Tartrate AND Caffeine
0179-0069	Calcitriol
0179-0071	Mirtazapine
0179-0072	Hydroxyzine Hydrochloride
0179-0073	Estradiol
0179-0074	Estradiol
0179-0075	Hydroxyzine Hydrochloride
0179-0087	Lamivudine
0179-0088	Belladonna Alkaloids W/ Phenobarbital
0179-0092	Methocarbamol
0179-0093	Alprazolam
0179-0094	Alprazolam
0179-0095	Methocarbamol
0179-0096	Delavirdine Mesylate
0179-0113	Hydrocodone Bitartrate AND Acetaminophen
0179-0115	Ibuprofen
0179-0116	Hydrocodone Bitartrate AND Acetaminophen
0179-0119	Ibuprofen
0179-0131	Lorazepam
0179-0132	Phenobarbital, Hyoscyamine Sulfate, Atropine Sulfate, Scopolamine Hydrobromide
0179-0135	Lisinopril
0179-0143	Riluzole
0179-1026	Hydrocodone Bitartrate AND Acetaminophen
0179-1984	Lisinopril
0179-1985	Lisinopril
0179-1988	Lisinopril
0182-1093	Sennosides
0182-1113	Docusate Sodium AND Sennosides
0185-0010	Labetalol HCL
0185-0017	Fluvoxamine Maleate
0185-0020	Mirtazapine
0185-0022	Orphenadrine Citrate
0185-0025	Lisinopril
0185-0027	Fluvoxamine Maleate
0185-0032	Reserpine
0185-0034	Tizanidine Hydrochloride
0185-0039	Naltrexone Hydrochloride
0185-0040	Midodrine Hydrochloride
0185-0041	Fosinopril Sodium
0185-0042	Fosinopril Sodium
0185-0043	Midodrine Hydrochloride
0185-0047	Fosinopril Sodium
0185-0048	Benazepril Hydrochloride
0185-0053	Benazepril Hydrochloride
0185-0055	Metolazone
0185-0063	Clonazepam
0185-0064	Clonazepam
0185-0065	Clonazepam
0185-0070	Lovastatin
0185-0072	Lovastatin
0185-0074	Lovastatin
0185-0084	Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate AND Amphetamine Sulfate
0185-0101	Lisinopril
0185-0102	Lisinopril
0185-0103	Lisinopril
0185-0104	Lisinopril
0185-0111	Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate AND Amphetamine Sulfate
0185-0115	Ticlopidine Hydrochloride
0185-0117	Labetalol HCL
0185-0118	Labetalol HCL
0185-0122	Nitrofurantoin (monohydrate/macrocrystals)
0185-0123	Cilostazol
0185-0124	Benazepril Hydrochloride AND Hydrochlorothiazide
0185-0128	Bumetanide
0185-0129	Bumetanide
0185-0130	Bumetanide
0185-0134	Reserpine
0185-0139	Etodolac
0185-0140	Etodolac
0185-0141	Oxaprozin
0185-0145	Nabumentone
0185-0146	Nabumentone
0185-0149	Midodrine Hydrochloride
0185-0150	Nizatidine
0185-0152	Lisinopril AND Hydrochlorothiazide
0185-0157	Fluvoxamine Maleate
0185-0170	Sotalol Hydrochloride
0185-0171	Sotalol Hydrochloride
0185-0173	Lisinopril AND Hydrochlorothiazide
0185-0174	Sotalol Hydrochloride
0185-0177	Sotalol Hydrochloride
0185-0193	Zonisamide
0185-0199	Zonisamide
0185-0200	Zonisamide
0185-0204	Benazepril Hydrochloride AND Hydrochlorothiazide
0185-0205	Methimazole
0185-0210	Methimazole
0185-0211	Benazepril Hydrochloride AND Hydrochlorothiazide
0185-0212	Mirtazapine
0185-0213	Metformin Hydrochloride
0185-0215	Metformin Hydrochloride
0185-0221	Metformin Hydrochloride
0185-0222	Mirtazapine
0185-0223	Cilostazol
0185-0277	Benazepril Hydrochloride AND Hydrochlorothiazide
0185-0300	Nizatidine
0185-0325	Benazepril Hydrochloride AND Hydrochlorothiazide
0185-0341	Fosinopril Sodium AND Hydrochlorothiazide
0185-0342	Fosinopril Sodium AND Hydrochlorothiazide
0185-0371	Citalopram Hydrobromide
0185-0372	Citalopram Hydrobromide
0185-0373	Citalopram Hydrobromide
0185-0401	Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate AND Amphetamine Sulfate
0185-0404	Dextroamphetamine Saccharate, Amphetamine Aspartate Monohydrate, Dextroamphetamine Sulfate AND Amphetamine Sulfate
0185-0410	Bupropion Hydrochloride
0185-0415	Bupropion Hydrochloride
0185-0448	Metaxalone
0185-0505	Benazepril Hydrochloride
0185-0550	Itraconazole
0185-0613	Hydroxyzine Pamoate
0185-0615	Hydroxyzine Pamoate
0185-0644	Phentermine Hydrochloride
0185-0647	Phentermine Hydrochloride
0185-0648	Diphenhydramine Hydrochloride
0185-0649	Diphenhydramine Hydrochloride
0185-0674	Hydroxyzine Pamoate
0185-0701	Bisoprolol Fumarate AND Hydrochlorothiazide
0185-0704	Bisoprolol Fumarate AND Hydrochlorothiazide
0185-0707	Bisoprolol Fumarate AND Hydrochlorothiazide
0185-0713	Orphenadrine Citrate, Aspirin AND Caffeine
0185-0714	Orphenadrine Citrate, Aspirin AND Caffeine
0185-0720	Indomethacin
0185-0724	Carisoprodol AND Aspirin
0185-0749	Carisoprodol, Aspirin AND Codeine Phosphate
0185-0757	Sulfadiazine
0185-0771	Bisoprolol Fumarate
0185-0774	Bisoprolol Fumarate
0185-0799	Rifampin
0185-0801	Rifampin
0185-0820	Benazepril Hydrochloride
0185-0932	Cyclosporine
0185-0933	Cyclosporine
0185-0939	Cholestyramine Light
0185-0940	Cholestyramine
0185-1047	Quinidine Sulfate
0185-1111	Bupropion Hydrochloride
0185-4057	Phendimetrazine Tartrate
0185-4346	Quinidine Sulfate
0185-4350	Isoniazid
0185-4351	Isoniazid
0185-4400	Tizanidine Hydrochloride
0185-4416	Metformin Hydrochloride
0185-5000	Phentermine Hydrochloride
0185-5050	Metolazone
0185-5254	Phendimetrazine Tartrate
0185-5400	Lisinopril
0185-5600	Metolazone
0185-7100	Lisinopril AND Hydrochlorothiazide
0185-7322	Ipratropium Bromide AND Albuterol Sulfate
0185-7400	Leuprolide Acetate
0186-0004	Candesartan Cilexetil
0186-0008	Candesartan Cilexetil
0186-0016	Candesartan Cilexetil
0186-0032	Candesartan Cilexetil
0186-0370	Budesonide AND Formoterol Fumarate Dihydrate
0186-0372	Budesonide AND Formoterol Fumarate Dihydrate
0186-0450	Felodipine
0186-0451	Felodipine
0186-0452	Felodipine
0186-0510	Naproxen AND Esomeprazole Magnesium
0186-0520	Naproxen AND Esomeprazole Magnesium
0186-0606	Omeprazole Magnesium
0186-0610	Omeprazole Magnesium
0186-0625	Omeprazole Magnesium
0186-0702	Budesonide
0186-0742	Omeprazole Magnesium
0186-0743	Omeprazole Magnesium
0186-0777	Ticagrelor
0186-0916	Budesonide
0186-0917	Budesonide
0186-1070	Budesonide
0186-1073	Budesonide
0186-1087	Metoprolol Succinate AND Hydrochlorothiazide
0186-1088	Metoprolol Succinate
0186-1090	Metoprolol Succinate
0186-1092	Metoprolol Succinate
0186-1094	Metoprolol Succinate
0186-1095	Metoprolol Succinate AND Hydrochlorothiazide
0186-1097	Metoprolol Succinate AND Hydrochlorothiazide
0186-1988	Budesonide
0186-1989	Budesonide
0186-1990	Budesonide
0186-4010	Esomeprazole Magnesium
0186-4020	Esomeprazole Magnesium
0186-4025	Esomeprazole Magnesium
0186-4040	Esomeprazole Magnesium
0186-4050	Esomeprazole Magnesium
0186-5020	Esomeprazole Magnesium
0186-5022	Esomeprazole Magnesium
0186-5040	Esomeprazole Magnesium
0186-5042	Esomeprazole Magnesium
0186-6020	Esomeprazole Sodium
0186-6040	Esomeprazole Sodium
0187-0003	Acetaminophen AND Codeine Phosphate
0187-0007	Ribavirin
0187-0054	Hydrocodone Polistirex AND Chlorpheniramine Polistirex
0187-0063	Lorazepam
0187-0064	Lorazepam
0187-0065	Lorazepam
0187-0108	Hydrocodone Polistirex AND Chlorpheniramine Polistirex
0187-0140	Enalapril Maleate
0187-0141	Enalapril Maleate
0187-0142	Enalapril Maleate
0187-0143	Enalapril Maleate
0187-0146	Enalapril Maleate AND Hydrochlorothiazide
0187-0152	Isosorbide Dinitrate
0187-0192	Isosorbide Dinitrate
0187-0245	Dihydroergotamine Mesylate
0187-0402	Methoxsalen
0187-0453	Selegiline Hydrochloride
0187-0497	Phendimetrazine Tartrate
0187-0498	Phendimetrazine Tartrate
0187-0500	Difenoxin Hydrochloride
0187-0651	Methoxsalen
0187-0658	Diazepam
0187-0659	Diazepam
0187-0730	Bupropion Hydrochloride
0187-0731	Bupropion Hydrochloride
0187-0771	Diltiazem Hydrochloride
0187-0772	Diltiazem Hydrochloride
0187-0792	Diltiazem Hydrochloride
0187-0795	Diltiazem Hydrochloride
0187-0796	Diltiazem Hydrochloride
0187-0797	Diltiazem Hydrochloride
0187-0798	Diltiazem Hydrochloride
0187-0799	Diltiazem Hydrochloride
0187-0842	Butalbital AND Acetaminophen
0187-0844	Butalbital AND Acetaminophen
0187-0901	Methyltestosterone
0187-0902	Methyltestosterone
0187-0938	Tolcapone
0187-0993	Acyclovir
0187-0994	Acyclovir
0187-1101	Tretinoin
0187-1221	Nabilone
0187-1366	Homosalate, Octinoxate, Zinc Oxide, AND Octocrylene
0187-1610	Benzoyl Peroxide
0187-1611	Benzoyl Peroxide
0187-1612	Benzoyl Peroxide
0187-1613	Benzoyl Peroxide
0187-1616	Benzoyl Peroxide
0187-1617	Benzoyl Peroxide
0187-1618	Benzoyl Peroxide
0187-1619	Sulfur
0187-1704	Phytonadione
0187-1824	Octinoxate, Zinc Oxide
0187-2045	Diltiazem Hydrochloride
0187-2046	Diltiazem Hydrochloride
0187-2047	Diltiazem Hydrochloride
0187-2048	Diltiazem Hydrochloride
0187-2049	Diltiazem Hydrochloride
0187-2050	Diltiazem Hydrochloride
0187-2097	Octinoxate, Zinc Oxide
0187-2105	Avobenzone, Homosalate, Octisalate, Octocrylene, Oxybenzone
0187-2120	Trientine Hydrochloride
0187-2200	Homosalate, Meradimate, Octinoxate, Titanium Dioxide, AND Zinc Oxide
0187-2201	Homosalate, Meradimate, Octinoxate, Titanium Dioxide, AND Zinc Oxide
0187-2203	Avobenzone, Homosalate, Octisalate, Octocrylene, AND Oxybenzone
0187-2204	Titanium Dioxide, Zinc Oxide
0187-2205	Titanium Dioxide, Zinc Oxide
0187-2206	Avobenzone, Homosalate, Octisalate, Octocrylene, AND Oxybenzone
0187-2207	Avobenzone, Homosalate, Octisalate, Octocrylene, AND Oxybenzone
0187-2208	Titanium Dioxide, Zinc Oxide
0187-2221	Dimethicone AND Zinc Oxide
0187-2303	Homosalate, Octinoxate, Octocrylene, AND Zinc Oxide
0187-2612	Diltiazem Hydrochloride
0187-2613	Diltiazem Hydrochloride
